Date,Machine_ID,Shift,Plant_Location,Planned_Production_Time,Downtime,Ideal_Cycle_Time,Downtime_Reason,Operating_Time,Total_Production,Defective_Production,Good_Production
2024-06-09,M1,C,Pune,422,131.0,0.9013423527865597,Maintenance,291.0,250,7.0,243
2024-04-25,M1,A,Pune,462,99.0,0.9073623767205569,Setup,363.0,380,13.0,367
2024-03-15,M4,A,Pune,425,45.0,0.888273512063958,Power Failure,380.0,350,8.0,342
2024-04-22,M1,A,Pune,450,149.5,0.8581158457809325,Breakdown,300.5,325,12.0,313
2024-04-13,M2,B,Pune,457,75.0,0.8223194040013931,Maintenance,382.0,409,52.0,357
2024-12-05,M3,B,Mumbai,434,60.0,1.4563566659348828,Setup,374.0,207,10.0,197
2024-09-10,M1,C,Mumbai,426,93.0,0.9928444556174556,Maintenance,333.0,273,7.0,266
2024-08-14,M4,C,Mumbai,462,40.0,0.9788215196795895,Power Failure,422.0,362,10.0,352
2024-04-21,M3,C,Pune,449,42.55,1.2532406154394455,Breakdown,406.45,264,12.0,252
2024-04-08,M3,B,Pune,446,59.0,1.4788565401969596,Maintenance,387.0,213,6.0,207
2024-06-01,M2,A,Pune,436,51.0,0.9932666867611287,Power Failure,385.0,355,32.0,323
2024-12-14,M4,A,Mumbai,474,37.0,0.9853632707856796,Power Failure,437.0,398,9.0,389
2024-12-31,M1,B,Pune,437,144.89999999999998,0.8879284641049693,Breakdown,292.1,283,7.0,276
2024-12-03,M4,C,Mumbai,441,25.0,0.8865343067835388,Setup,416.0,369,9.0,360
2024-07-12,M3,C,Pune,475,62.099999999999994,1.4168167938215797,Breakdown,412.9,215,8.0,207
2024-11-05,M4,C,Chennai,472,58.65,0.8322791835489587,Breakdown,413.35,380,3.0,377
2024-06-11,M1,B,Mumbai,445,90.0,0.966847685928128,Maintenance,355.0,290,8.0,282
2024-07-26,M1,C,Chennai,470,106.0,0.883686792015459,Maintenance,364.0,304,10.0,294
2024-06-17,M2,C,Mumbai,446,50.0,0.9306679848837622,Setup,396.0,318,44.0,274
2024-06-09,M1,B,Pune,459,137.0,0.964745976026834,Power Failure,322.0,282,8.0,274
2024-03-08,M1,A,Pune,443,126.0,0.9150740129651433,Maintenance,317.0,297,8.0,289
2024-10-15,M4,B,Chennai,471,36.0,0.8314905914379693,Setup,435.0,462,12.0,450
2024-10-03,M4,B,Pune,427,35.65,0.9583435763127057,Breakdown,391.35,350,9.0,341
2024-10-30,M3,B,Mumbai,440,66.0,1.3071980098254437,Power Failure,374.0,244,5.0,239
2024-05-14,M2,B,Pune,448,44.849999999999994,0.934202494968974,Breakdown,403.15,372,46.0,326
2024-07-13,M4,A,Pune,462,28.0,0.8548560752450264,Power Failure,434.0,436,12.0,424
2024-05-07,M1,C,Mumbai,440,111.0,0.998812396676622,Maintenance,329.0,258,7.0,251
2024-02-02,M3,B,Chennai,422,57.49999999999999,1.4158822061306524,Breakdown,364.5,217,5.0,212
2024-06-24,M4,A,Chennai,450,34.5,0.9557028589705114,Breakdown,415.5,412,10.0,402
2024-01-22,M2,C,Pune,474,44.0,0.824245373868046,Power Failure,430.0,398,47.0,351
2024-08-25,M2,C,Mumbai,446,76.0,0.8151191750323203,Setup,370.0,370,53.0,317
2024-06-06,M3,C,Chennai,465,64.0,1.475713632700386,Power Failure,401.0,222,6.0,216
2024-02-07,M3,B,Chennai,446,50.0,1.4181270691797252,Maintenance,396.0,243,6.0,237
2024-08-17,M3,B,Pune,428,72.0,1.37121911677683,Setup,356.0,207,6.0,201
2024-12-30,M3,C,Mumbai,476,59.8,1.252422297368667,Breakdown,416.2,268,11.0,257
2024-02-20,M3,C,Chennai,452,67.85,1.580709313763853,Breakdown,384.15,197,8.0,189
2024-09-20,M1,C,Pune,452,155.25,0.8719273486358006,Breakdown,296.75,269,7.0,262
2024-10-09,M1,C,Pune,445,103.0,0.8091453229524546,Maintenance,342.0,327,12.0,315
2024-01-27,M4,C,Pune,447,60.949999999999996,0.8484640462741451,Breakdown,386.05,338,6.0,332
2024-08-13,M2,C,Pune,463,36.8,0.9645249855357121,Breakdown,426.2,345,31.0,314
2024-10-03,M1,A,Chennai,462,86.0,0.9216660510293982,Setup,376.0,343,9.0,334
2024-10-12,M1,C,Mumbai,450,99.0,0.94289923055687,Maintenance,351.0,292,9.0,283
2024-04-06,M1,B,Pune,472,126.49999999999999,0.9412577628078015,Breakdown,345.5,301,9.0,292
2024-10-10,M4,B,Pune,420,47.0,0.9468894555597376,Setup,373.0,329,6.0,323
2024-11-12,M3,B,Chennai,439,50.599999999999994,1.2240087190353082,Breakdown,388.4,263,10.0,253
2024-10-30,M4,C,Pune,431,56.0,0.9085140406816136,Setup,375.0,341,6.0,335
2024-05-26,M2,B,Pune,436,50.599999999999994,0.9345134390189246,Breakdown,385.4,361,46.0,315
2024-01-04,M2,A,Mumbai,434,57.0,0.8779789528426,Maintenance,377.0,375,40.0,335
2024-02-04,M2,C,Pune,453,46.0,0.8471801733396577,Power Failure,407.0,377,31.0,346
2024-07-10,M2,B,Chennai,469,36.0,0.9473114405939689,Maintenance,433.0,405,34.0,371
2024-02-18,M1,A,Mumbai,435,122.0,0.9497670571793434,Setup,313.0,304,7.0,297
2024-01-17,M1,A,Chennai,423,117.3,0.9573593418129152,Breakdown,305.7,272,10.0,262
2024-06-20,M4,B,Mumbai,427,36.0,0.9206587362097329,Maintenance,391.0,367,6.0,361
2024-08-07,M3,A,Mumbai,453,73.6,1.5823246972697498,Breakdown,379.4,211,7.0,204
2024-06-06,M2,B,Pune,465,69.0,0.9751639684103053,Maintenance,396.0,343,47.0,296
2024-02-15,M4,A,Pune,444,53.0,0.9469308995706128,Setup,391.0,392,11.0,381
2024-01-06,M1,C,Pune,434,92.0,0.8543273594824193,Power Failure,342.0,319,11.0,308
2024-04-08,M1,C,Chennai,447,137.0,0.8423918180515948,Maintenance,310.0,314,9.0,305
2024-08-20,M3,C,Pune,428,60.949999999999996,1.4206837136596295,Breakdown,367.05,206,7.0,199
2024-02-06,M3,C,Pune,421,87.39999999999999,1.5166130474667567,Breakdown,333.6,179,7.0,172
2024-10-06,M3,C,Mumbai,436,39.099999999999994,1.4345536088371593,Breakdown,396.9,223,8.0,215
2024-12-14,M4,B,Pune,477,53.0,0.9590650708016376,Setup,424.0,391,9.0,382
2024-10-28,M1,C,Pune,429,85.0,0.8640723940984613,Setup,344.0,292,6.0,286
2024-06-29,M1,C,Pune,428,116.0,0.9540864390802468,Power Failure,312.0,266,6.0,260
2024-04-04,M3,C,Pune,450,70.14999999999999,1.330257910779957,Breakdown,379.85,233,6.0,227
2024-04-08,M2,C,Mumbai,421,72.0,0.9326046876648804,Power Failure,349.0,306,38.0,268
2024-07-06,M3,A,Pune,443,78.19999999999999,1.3661928346798413,Breakdown,364.8,222,8.0,214
2024-04-25,M4,C,Mumbai,438,39.0,0.8000351031715847,Maintenance,399.0,378,5.0,373
2024-07-09,M3,C,Chennai,436,64.0,1.2890776046917676,Maintenance,372.0,238,5.0,233
2024-09-09,M3,B,Pune,462,68.0,1.3474306775352551,Maintenance,394.0,261,8.0,253
2024-06-09,M4,A,Pune,468,48.3,0.9722889869131577,Breakdown,419.7,371,9.0,362
2024-09-12,M3,B,Pune,429,48.0,1.2974644050167379,Maintenance,381.0,245,6.0,239
2024-11-18,M1,C,Mumbai,469,114.99999999999999,0.8643966174568248,Breakdown,354.0,320,6.0,314
2024-05-07,M2,B,Pune,474,79.0,0.8025636666931187,Power Failure,395.0,411,60.0,351
2024-01-18,M3,B,Pune,447,55.0,1.5642710959673218,Setup,392.0,203,9.0,194
2024-10-07,M4,C,Chennai,457,28.0,0.9965677096038876,Maintenance,429.0,351,6.0,345
2024-08-10,M2,A,Mumbai,467,40.25,0.8395161888700955,Breakdown,426.75,478,38.0,440
2024-02-23,M4,A,Mumbai,447,46.0,0.9874934375627489,Breakdown,401.0,373,5.0,368
2024-02-27,M2,B,Chennai,478,55.0,0.9492919518443556,Power Failure,423.0,369,53.0,316
2024-11-18,M2,C,Mumbai,469,70.0,0.9202325075422134,Power Failure,399.0,348,35.0,313
2024-12-25,M3,B,Pune,471,31.0,1.339971413508563,Setup,440.0,254,9.0,245
2024-06-22,M1,B,Pune,469,,0.8334206327817227,Power Failure,334.0,335,6.0,329
2024-10-06,M3,B,Chennai,420,44.0,1.5006868165913934,Setup,376.0,205,8.0,197
2024-04-23,M4,C,Mumbai,479,37.0,0.9044578946622344,Setup,442.0,376,6.0,370
2024-10-14,M4,C,Mumbai,422,29.0,0.8247521332168023,Power Failure,393.0,389,4.0,385
2024-12-07,M2,A,Mumbai,434,51.0,0.901319739236692,Setup,383.0,386,54.0,332
2024-05-30,M2,C,Chennai,471,41.0,0.9030510728225154,Maintenance,430.0,401,59.0,342
2024-05-06,M1,B,Pune,429,99.0,0.8813604557268762,Setup,330.0,305,7.0,298
2024-06-03,M3,B,Chennai,440,77.05,1.3444890940937144,Breakdown,362.95,224,6.0,218
2024-09-29,M4,A,Pune,456,35.65,0.871729119680305,Breakdown,420.35,417,10.0,407
2024-04-13,M2,C,Chennai,434,82.8,0.8780578201678668,Breakdown,351.2,310,39.0,271
2024-10-25,M1,B,Pune,442,113.0,0.8787440813064391,Power Failure,329.0,338,7.0,331
2024-09-02,M4,A,Mumbai,433,59.8,0.9176185583027915,Breakdown,373.2,348,8.0,340
2024-06-24,M2,A,Mumbai,434,55.0,0.9890235057774672,Power Failure,379.0,369,34.0,335
2024-02-08,M4,B,Mumbai,429,64.39999999999999,0.8403881729023965,Breakdown,364.6,353,4.0,349
2024-06-18,M1,B,Chennai,475,132.0,0.9830282472509974,Setup,343.0,282,6.0,276
2024-09-03,M1,C,Chennai,428,97.0,0.8244225242731988,Power Failure,331.0,305,8.0,297
2024-01-26,M4,A,Chennai,463,27.599999999999998,0.9032466195871659,Breakdown,435.4,456,12.0,444
2024-12-20,M3,B,Mumbai,458,31.0,1.4213371099256673,Setup,427.0,236,,230
2024-11-01,M4,A,Pune,424,28.0,0.9277145475411265,Power Failure,396.0,410,8.0,402
2024-01-13,M2,C,Mumbai,444,71.0,0.8618653548433624,Setup,373.0,335,41.0,294
2024-11-11,M3,B,Mumbai,475,62.0,1.2649476898105572,Setup,413.0,268,6.0,262
2024-11-08,M2,C,Pune,461,59.0,0.9947881533333564,Setup,402.0,335,27.0,308
2024-02-05,M4,A,Pune,476,41.0,0.9401857939298864,Power Failure,435.0,399,4.0,395
2024-06-21,M3,C,Pune,445,69.0,1.5517305996063295,Power Failure,376.0,183,8.0,175
2024-01-20,M2,C,Pune,427,69.0,0.8729140314448505,Maintenance,358.0,339,33.0,306
2024-11-16,M4,A,Mumbai,441,36.0,0.9800554054255384,Maintenance,405.0,358,5.0,353
2024-09-20,M4,C,Chennai,471,32.0,0.8587224330129499,Maintenance,439.0,406,8.0,398
2024-05-21,M3,A,Mumbai,444,42.0,1.4255697831683853,Maintenance,402.0,240,7.0,233
2024-05-22,M4,B,Pune,467,20.0,0.9912543201615375,Power Failure,447.0,352,8.0,344
2024-04-01,M1,A,Chennai,431,111.0,0.8689965691391757,Maintenance,320.0,329,10.0,319
2024-12-19,M2,A,Chennai,428,40.25,0.8998761091308249,Breakdown,387.75,392,42.0,350
2024-11-17,M2,B,Mumbai,429,51.0,0.9042789472525871,Maintenance,378.0,357,45.0,312
2024-10-14,M4,A,Mumbai,467,25.299999999999997,0.812791579363828,Breakdown,441.7,486,10.0,476
2024-08-02,M4,B,Mumbai,429,23.0,0.9193920573691056,Breakdown,406.0,394,6.0,388
2024-12-07,M1,B,Chennai,428,94.0,0.9672792014567991,Setup,334.0,272,7.0,265
2024-02-20,M3,A,Chennai,445,42.0,1.3202482239422568,Setup,403.0,255,10.0,245
2024-06-01,M4,C,Chennai,454,41.0,0.9408199368794901,Setup,413.0,332,7.0,325
2024-07-04,M4,C,Pune,446,56.0,0.8789707348807357,Maintenance,390.0,362,5.0,357
2024-03-03,M4,B,Pune,479,29.0,0.9747847358771822,Power Failure,450.0,407,6.0,401
2024-07-08,M4,C,Mumbai,450,54.05,0.9875584573573564,Breakdown,395.95,313,8.0,305
2024-05-04,M2,C,Chennai,438,35.0,0.8328043489257527,Power Failure,403.0,358,37.0,321
2024-05-29,M4,A,Mumbai,462,30.0,0.9693401446700802,Power Failure,432.0,409,5.0,404
2024-11-09,M2,B,Chennai,457,44.0,0.900432011164563,Maintenance,413.0,404,52.0,352
2024-02-27,M4,B,Mumbai,425,29.0,0.9840882072967237,Power Failure,396.0,360,8.0,352
2024-12-07,M3,A,Pune,434,39.0,1.2983215425111463,Power Failure,395.0,264,10.0,254
2024-10-31,M1,C,Chennai,448,139.0,0.9565325853792216,Setup,309.0,256,8.0,248
2024-06-28,M3,B,Pune,466,57.0,1.4789432267335083,Setup,409.0,247,6.0,241
2024-06-18,M4,C,Chennai,464,34.5,0.9749525047562922,Breakdown,429.5,333,7.0,326
2024-11-21,M4,B,Mumbai,473,39.099999999999994,0.94588879766531,Breakdown,433.9,381,5.0,376
2024-09-27,M4,B,Chennai,424,47.0,0.8800650366655577,Setup,377.0,355,4.0,351
2024-02-23,M3,B,Pune,433,47.0,1.3511952464839847,Maintenance,386.0,230,10.0,220
2024-04-10,M4,B,Chennai,472,23.0,0.9686605350407982,Maintenance,449.0,419,9.0,410
2024-09-20,M3,C,Mumbai,421,87.39999999999999,1.417063712854627,Breakdown,333.6,201,6.0,195
2024-02-22,M2,C,Chennai,442,67.0,0.8078638975336947,Setup,375.0,359,39.0,320
2024-02-29,M1,C,Pune,463,89.0,0.8759489069097914,Maintenance,374.0,320,11.0,309
2024-04-17,M1,C,Mumbai,471,93.0,0.9020750813257724,Power Failure,378.0,345,13.0,332
2024-01-05,M3,A,Pune,465,59.8,1.2123472530169843,Breakdown,405.2,284,7.0,277
2024-04-12,M2,B,Chennai,438,43.699999999999996,0.8621408437435835,Breakdown,394.3,359,43.0,316
2024-07-14,M3,B,Pune,443,71.0,1.3730640430762868,Power Failure,372.0,220,6.0,214
2024-09-18,M2,B,Chennai,439,37.0,0.8592234261223818,Power Failure,402.0,404,57.0,347
2024-12-30,M4,A,Mumbai,466,,0.8941913704782061,Breakdown,423.45,406,10.0,396
2024-12-15,M2,C,Pune,446,75.0,0.8125701356515671,Power Failure,371.0,361,51.0,310
2024-02-16,M2,B,Pune,471,60.0,0.9184214426942086,Maintenance,411.0,347,36.0,311
2024-12-20,M2,C,Chennai,443,83.94999999999999,0.8139272631950122,Breakdown,359.05,376,44.0,332
2024-11-06,M1,C,Pune,436,133.0,0.8880625951503811,Maintenance,303.0,297,9.0,288
2024-11-03,M2,A,Pune,444,69.0,0.8918883023747303,Breakdown,375.0,383,47.0,336
2024-05-23,M4,A,Mumbai,465,34.0,0.8961562835898227,Maintenance,431.0,434,12.0,422
2024-09-25,M4,C,Chennai,474,41.0,0.8892890544407813,Setup,433.0,376,4.0,372
2024-05-03,M4,B,Chennai,450,43.0,0.9574245725878884,Maintenance,407.0,381,10.0,371
2024-04-15,M2,B,Mumbai,447,36.0,0.8813871824062693,Power Failure,411.0,410,60.0,350
2024-06-06,M3,A,Mumbai,469,73.0,1.4212706824547026,Setup,396.0,242,11.0,231
2024-05-26,M3,A,Chennai,478,88.55,1.5845116969469546,Breakdown,389.45,217,9.0,208
2024-05-24,M4,A,Mumbai,447,56.0,0.9268594821040661,Maintenance,391.0,374,9.0,365
2024-04-29,M1,A,Mumbai,441,102.35,0.881868592765789,Breakdown,338.65,334,11.0,323
2024-11-14,M3,A,Mumbai,475,73.0,1.589485160656694,Setup,402.0,222,7.0,215
2024-10-01,M2,A,Chennai,478,44.0,0.9627496591135095,Power Failure,434.0,434,35.0,399
2024-04-01,M3,A,Mumbai,424,68.0,1.2968722872691012,Power Failure,356.0,239,7.0,232
2024-02-27,M4,B,Pune,473,49.0,0.8736336000512188,Power Failure,424.0,412,8.0,404
2024-12-11,M1,A,Pune,463,139.14999999999998,0.8109243072978077,Breakdown,323.85,377,11.0,366
2024-08-16,M3,A,Chennai,461,70.0,1.4095003907674122,Power Failure,391.0,250,5.0,245
2024-04-26,M3,B,Mumbai,427,56.0,1.2622160366001949,Power Failure,371.0,267,13.0,254
2024-11-13,M4,B,Pune,457,27.599999999999998,,Breakdown,429.4,350,4.0,346
2024-10-05,M1,C,Chennai,447,155.25,0.9067506641187573,Breakdown,291.75,275,9.0,266
2024-05-06,M1,A,Pune,476,101.0,0.8386408969763703,Setup,375.0,388,14.0,374
2024-05-08,M4,A,Mumbai,466,51.0,,Power Failure,415.0,498,9.0,489
2024-02-27,M2,A,Chennai,431,30.0,0.9816892411380803,Setup,401.0,352,41.0,311
2024-05-01,M3,A,Pune,476,69.0,1.2167752057210268,Maintenance,407.0,302,9.0,293
2024-01-01,M2,C,Chennai,444,61.0,0.9465343940001337,Maintenance,383.0,319,46.0,273
2024-08-26,M3,B,Pune,457,71.0,1.4977953559797066,Maintenance,386.0,218,5.0,213
2024-10-16,M3,B,Pune,463,63.0,1.3209476135103753,Maintenance,400.0,253,10.0,243
2024-04-05,M2,A,Mumbai,434,,0.8096301578346402,Breakdown,392.6,469,54.0,415
2024-05-05,M4,A,Mumbai,463,41.0,0.9658391558273831,Setup,422.0,385,3.0,382
2024-04-27,M4,A,Pune,460,40.0,0.9635748127180945,Setup,420.0,388,6.0,382
2024-02-17,M3,C,Chennai,470,49.449999999999996,1.2651664419061164,Breakdown,420.55,248,6.0,242
2024-03-29,M4,C,Chennai,472,25.0,0.9250794386333627,Maintenance,447.0,406,9.0,397
2024-08-24,M3,B,Mumbai,453,65.0,1.4612522681158624,Setup,388.0,228,7.0,221
2024-09-28,M4,A,Pune,479,35.0,0.921584011692976,Power Failure,444.0,454,8.0,446
2024-07-07,M3,A,Mumbai,464,85.1,1.450779142096702,Breakdown,378.9,225,8.0,217
2024-07-10,M4,A,Pune,432,59.8,0.8805999518107205,Breakdown,372.2,357,8.0,349
2024-03-09,M1,A,Pune,427,111.0,0.8465826108506224,Power Failure,316.0,330,9.0,321
2024-10-04,M2,C,Mumbai,478,71.0,0.9103359127505279,Maintenance,407.0,377,46.0,331
2024-12-14,M1,B,Chennai,432,92.0,0.8375753077882292,Maintenance,340.0,359,10.0,349
2024-09-03,M2,B,Mumbai,455,53.0,0.8692370615427278,Setup,402.0,404,47.0,357
2024-03-16,M2,C,Pune,425,73.0,0.8095224756854976,Power Failure,352.0,324,38.0,286
2024-06-02,M3,A,Mumbai,457,45.0,1.2727765606993735,Setup,412.0,290,8.0,282
2024-05-23,M2,B,Chennai,451,55.0,0.9347397281981144,Maintenance,396.0,378,36.0,342
2024-03-26,M1,B,Chennai,440,100.0,0.962953736269405,Setup,340.0,284,8.0,276
2024-07-03,M1,C,Pune,463,91.0,0.8699617497374389,Power Failure,372.0,320,10.0,310
2024-10-11,M4,A,Mumbai,463,44.0,0.9296174224216913,Power Failure,419.0,404,11.0,393
2024-08-07,M1,B,Chennai,468,115.0,0.8543197847160796,Power Failure,353.0,339,7.0,332
2024-03-09,M4,A,Mumbai,478,36.0,0.872252345814079,Maintenance,442.0,455,4.0,451
2024-02-16,M2,B,Chennai,426,74.75,0.957774021963616,Breakdown,351.25,304,27.0,277
2024-04-03,M1,C,Pune,445,95.44999999999999,0.8696990696492006,Breakdown,349.55,343,12.0,331
2024-08-25,M2,A,Pune,434,,0.9806416649966812,Breakdown,371.9,351,32.0,319
2024-07-22,M1,C,Mumbai,475,101.0,0.8986587161125384,Setup,374.0,340,10.0,330
2024-08-05,M1,B,Pune,468,136.0,0.9722081869052597,Power Failure,332.0,275,6.0,269
2024-12-06,M4,C,Chennai,461,52.5,0.8281158257326166,Maintenance,426.0,400,6.0,394
2024-02-08,M2,C,Pune,442,69.0,0.9139260208539994,Breakdown,373.0,354,40.0,314
2024-04-09,M1,C,Chennai,471,114.99999999999999,0.9742714682464415,Breakdown,356.0,296,,288
2024-10-15,M3,B,Chennai,457,39.0,1.474564352649252,Setup,418.0,251,8.0,243
2024-09-10,M2,A,Pune,460,65.0,0.8049548253868768,Setup,395.0,444,58.0,386
2024-08-09,M2,C,Chennai,434,54.05,0.9738094204953633,Breakdown,379.95,292,36.0,256
2024-12-22,M2,A,Chennai,467,72.0,0.9045412006344205,Power Failure,395.0,373,45.0,328
2024-01-23,M4,B,Mumbai,472,,0.9801673960564647,Power Failure,451.0,366,8.0,358
2024-09-06,M3,A,Mumbai,459,41.0,1.434953438107459,Setup,418.0,268,7.0,261
2024-01-10,M2,C,Mumbai,435,43.0,0.9570431750250447,Setup,392.0,340,39.0,301
2024-09-02,M1,C,Pune,451,95.0,0.8846518285531658,Power Failure,356.0,294,9.0,285
2024-11-20,M1,C,Mumbai,456,113.0,0.9505343497229588,Setup,343.0,299,7.0,292
2024-04-09,M4,C,Chennai,437,26.0,0.9860961639159734,Setup,411.0,342,7.0,335
2024-10-16,M1,C,Pune,439,131.0,0.9437638087347054,Power Failure,308.0,274,5.0,269
2024-06-28,M2,C,Pune,465,40.0,0.9678027206319604,Power Failure,425.0,361,47.0,314
2024-08-10,M1,B,Pune,421,125.0,0.8982827509245763,Maintenance,296.0,278,9.0,269
2024-09-06,M2,B,Pune,474,77.0,0.8252105217904814,Setup,397.0,436,42.0,394
2024-05-26,M1,B,Chennai,442,114.0,0.9565241578154019,Setup,328.0,281,9.0,272
2024-04-05,M3,A,Chennai,449,53.0,1.392621358850904,Maintenance,396.0,269,10.0,259
2024-09-13,M4,A,Mumbai,422,20.0,0.8580641207867132,Setup,402.0,428,6.0,422
2024-11-20,M4,B,Pune,465,55.0,0.8297483019742995,Setup,410.0,446,9.0,437
2024-01-04,M3,A,Mumbai,458,55.199999999999996,1.2305006257385014,Breakdown,402.8,309,14.0,295
2024-01-16,M3,A,Chennai,466,47.15,1.4341806787429756,Breakdown,418.85,267,9.0,258
2024-10-06,M4,C,Pune,468,55.199999999999996,0.9460021977549156,Breakdown,412.8,334,8.0,326
2024-12-01,M3,C,Chennai,420,63.0,1.5664604107257607,Maintenance,357.0,169,8.0,161
2024-09-03,M2,A,Mumbai,460,47.0,0.8910716775990248,Setup,413.0,380,37.0,343
2024-09-14,M1,A,Chennai,441,130.0,0.8595329011858629,Maintenance,311.0,307,8.0,299
2024-06-08,M4,B,Pune,448,41.0,0.8713150998565745,Maintenance,407.0,374,5.0,369
2024-12-05,M3,A,Pune,433,55.0,1.5050102708375905,Setup,378.0,225,9.0,216
2024-05-31,M2,C,Mumbai,467,34.0,0.9606038764598733,Power Failure,433.0,339,38.0,301
2024-06-26,M4,A,Pune,447,53.0,0.9011082299546582,Power Failure,394.0,396,6.0,390
2024-06-11,M3,B,Chennai,440,49.0,1.2210347440857507,Setup,391.0,280,7.0,273
2024-02-02,M4,C,Chennai,464,46.0,0.8921496269988743,Power Failure,418.0,388,5.0,383
2024-06-27,M3,C,Chennai,451,85.1,1.51115605695687,Breakdown,365.9,208,5.0,203
2024-04-10,M4,C,Chennai,425,34.0,0.907524920149471,Setup,391.0,334,6.0,328
2024-09-24,M2,C,Mumbai,473,72.0,0.8394682836382579,Maintenance,401.0,382,33.0,349
2024-11-18,M2,A,Chennai,420,62.099999999999994,0.9048750973310714,Breakdown,357.9,335,46.0,289
2024-03-05,M1,B,Mumbai,440,91.0,0.9749542725006672,Maintenance,349.0,295,11.0,284
2024-06-16,M4,A,Chennai,476,57.0,0.8496636966049685,Power Failure,419.0,434,7.0,427
2024-11-25,M1,A,Mumbai,423,122.0,0.8946708358665603,Setup,301.0,278,9.0,269
2024-02-12,M4,C,Chennai,422,48.3,0.8485596529055345,Breakdown,373.7,331,9.0,322
2024-02-13,M3,B,Chennai,468,74.0,1.4904323026712754,Setup,394.0,229,7.0,222
2024-10-11,M3,C,Mumbai,449,77.05,1.568848155919055,Breakdown,371.95,193,4.0,189
2024-01-12,M1,A,Pune,450,110.39999999999999,0.8707821649366134,Breakdown,339.6,356,12.0,344
2024-04-04,M4,A,Pune,453,42.55,0.9054746579941683,Breakdown,410.45,398,5.0,393
2024-10-28,M1,C,Pune,438,80.0,0.9155338340466338,Setup,358.0,306,8.0,298
2024-09-09,M2,A,Mumbai,439,37.949999999999996,0.9420839602481328,Breakdown,401.05,358,30.0,328
2024-08-29,M1,A,Pune,442,123.05,0.9098440199773727,Breakdown,318.95,340,9.0,331
2024-02-04,M1,C,Pune,473,98.0,0.9816577246974658,Setup,375.0,322,9.0,313
2024-08-02,M3,A,Mumbai,478,65.0,1.3601243596924453,Maintenance,413.0,260,8.0,252
2024-12-02,M1,B,Pune,459,96.0,0.8147122057955433,Power Failure,363.0,352,10.0,342
2024-03-30,M4,C,Pune,444,25.0,0.8725640060942663,Setup,419.0,396,8.0,388
2024-09-20,M3,B,Pune,434,64.0,1.543018635974738,Setup,370.0,195,6.0,189
2024-04-02,M1,A,Mumbai,457,132.25,0.8085181907940626,Breakdown,324.75,371,14.0,357
2024-03-30,M2,A,Mumbai,442,39.0,0.8189786334871705,Setup,403.0,465,56.0,409
2024-04-24,M1,C,Pune,471,118.0,0.8286837224472551,Setup,353.0,338,7.0,331
2024-04-14,M1,A,Pune,421,107.0,0.8620475722881469,Power Failure,314.0,300,9.0,291
2024-07-14,M1,C,Mumbai,476,96.0,0.9399918825427674,Setup,380.0,346,12.0,334
2024-11-09,M3,C,Pune,476,74.75,1.395550304301398,Breakdown,401.25,223,8.0,215
2024-04-23,M4,C,Mumbai,434,47.0,0.8684452890609733,Power Failure,387.0,367,4.0,363
2024-03-15,M2,C,Pune,471,37.0,0.8141336380616158,Setup,434.0,406,51.0,355
2024-08-04,M1,C,Mumbai,463,157.54999999999998,0.9811721127585055,Breakdown,305.45000000000005,233,6.0,227
2024-10-03,M4,B,Chennai,454,28.0,0.9295109555306845,Power Failure,426.0,403,7.0,396
2024-09-05,M4,C,Chennai,429,51.0,0.9418220725915546,Setup,378.0,316,5.0,311
2024-06-12,M3,B,Mumbai,433,51.74999999999999,1.4109764182231115,Breakdown,381.25,214,5.0,209
2024-12-22,M2,A,Chennai,446,63.0,0.9021993583868685,Power Failure,383.0,357,30.0,327
2024-07-10,M3,C,Pune,473,42.55,1.248647594545297,Breakdown,430.45,274,11.0,263
2024-08-14,M4,A,Mumbai,433,34.0,0.9099994970974716,Power Failure,399.0,407,,399
2024-06-25,M4,C,Mumbai,454,55.0,0.979775808115865,Setup,399.0,310,7.0,303
2024-04-08,M4,B,Pune,452,57.0,0.9444632354587907,Maintenance,395.0,372,4.0,368
2024-02-05,M3,B,Pune,471,57.0,1.4689010000296854,Power Failure,414.0,224,4.0,220
2024-04-05,M2,B,Mumbai,420,31.0,0.9481625183020046,Setup,389.0,337,27.0,310
2024-05-31,M1,A,Pune,453,127.0,0.9649262935978227,Power Failure,326.0,308,10.0,298
2024-05-30,M3,C,Mumbai,438,43.0,1.2324358513314335,Maintenance,395.0,264,11.0,253
2024-07-08,M4,A,Pune,443,56.349999999999994,0.932499691672261,Breakdown,386.65,350,5.0,345
2024-08-11,M3,B,Mumbai,461,59.0,1.5793891277821586,Maintenance,402.0,203,5.0,198
2024-02-06,M4,A,Pune,423,43.0,0.9388493924659156,Maintenance,380.0,334,8.0,326
2024-09-24,M1,B,Pune,455,119.6,0.9987823976463563,Breakdown,335.4,304,10.0,294
2024-07-01,M1,B,Chennai,432,112.0,0.9417369437620191,Maintenance,320.0,264,7.0,257
2024-01-13,M2,B,Chennai,477,35.0,0.8892114451328882,Setup,442.0,404,41.0,363
